# PX4 Flight Data Log
# Test started: 2025-12-23 17:33:16
# Columns: time_s, phase, altitude_m, altitude_error_m, velocity_z_m_s, thrust, thrust_p, thrust_i, thrust_d, integral_error, roll_deg, pitch_deg, yaw_deg, yaw_rate_deg_s
#----------------------------------------------------------------------------------------------------
6.933, TAKEOFF, -0.4352, 3.4352, -0.1849, 0.805902, 0.137409, 0.000000, 0.018493, 0.150000, -0.01, 0.01, 95.96, -0.01
7.236, TAKEOFF, -0.4708, 3.4708, -0.1945, 0.808286, 0.138832, 0.000000, 0.019454, 0.150000, -0.01, 0.00, 95.96, -0.01
7.536, TAKEOFF, -0.5603, 3.5603, -0.2003, 0.812438, 0.142413, 0.000000, 0.020025, 0.150000, -0.01, -0.01, 95.98, -0.02
7.837, TAKEOFF, -0.5600, 3.5600, -0.1972, 0.812114, 0.142398, 0.000000, 0.019715, 0.150000, -0.01, -0.01, 95.98, -0.00
8.167, TAKEOFF, -0.5191, 3.5191, -0.1412, 0.804881, 0.140764, 0.000000, 0.014116, 0.150000, -0.02, 0.01, 95.97, 0.05
8.471, TAKEOFF, -0.5027, 3.5027, 0.1061, 0.779499, 0.140108, 0.000000, -0.010609, 0.150000, -0.02, 0.01, 95.97, -0.00
8.750, TAKEOFF, 0.3854, 2.6146, 2.3607, 0.518513, 0.104584, 0.000000, -0.236071, 0.150000, -0.02, 0.02, 95.97, 0.01
9.030, TAKEOFF, 0.5752, 2.4248, 2.5224, 0.494748, 0.096991, 0.000000, -0.252243, 0.150000, -0.01, 0.02, 95.97, 0.03
9.324, TAKEOFF, 2.4289, 0.5711, 3.5529, 0.317553, 0.022846, 0.000000, -0.355293, 0.150000, -0.01, 0.05, 95.96, -0.00
9.599, TAKEOFF, 2.6807, 0.3193, 3.6803, 0.300000, 0.012774, 0.000000, -0.368032, 0.150000, -0.01, 0.05, 95.96, -0.08
9.883, TAKEOFF, 5.2471, -2.2471, 4.8054, 0.300000, -0.089884, -0.000000, -0.480535, -0.150000, -0.02, 0.05, 95.95, 0.00
10.163, TAKEOFF, 5.6150, -2.6150, 4.9369, 0.300000, -0.104599, -0.000000, -0.493692, -0.150000, -0.02, 0.05, 95.94, 0.02
10.450, TAKEOFF, 8.3687, -5.3687, 5.6765, 0.300000, -0.214746, -0.000000, -0.567652, -0.150000, 0.01, 0.05, 95.92, -0.05
10.750, TAKEOFF, 8.7394, -5.7394, 5.5331, 0.300000, -0.229574, -0.000000, -0.553306, -0.150000, 0.01, 0.04, 95.92, 0.01
11.036, TAKEOFF, 10.9875, -7.9875, 3.3894, 0.300000, -0.319498, -0.000000, -0.338941, -0.150000, -0.01, 0.04, 95.95, -0.01
11.319, TAKEOFF, 11.1801, -8.1801, 3.0128, 0.300000, -0.327202, -0.000000, -0.301278, -0.150000, -0.02, 0.03, 95.95, 0.03
11.597, TAKEOFF, 11.6267, -8.6267, -0.5925, 0.364181, -0.345068, -0.000000, 0.059249, -0.150000, -0.03, -0.01, 95.96, -0.04
11.901, TAKEOFF, 11.5451, -8.5451, -1.0599, 0.414187, -0.341803, -0.000000, 0.105990, -0.150000, -0.03, -0.02, 95.96, -0.01
12.187, TAKEOFF, 9.6778, -6.6778, -4.9746, 0.880350, -0.267112, -0.000000, 0.497462, -0.150000, -0.03, -0.04, 95.95, -0.00
12.472, TAKEOFF, 9.3151, -6.3151, -5.4414, 0.900000, -0.252604, -0.000000, 0.544145, -0.150000, -0.03, -0.05, 95.95, -0.02
12.768, TAKEOFF, 5.1197, -2.1197, -9.3438, 0.900000, -0.084789, -0.000000, 0.934375, -0.150000, -0.04, -0.05, 95.97, 0.01
13.056, TAKEOFF, 4.4808, -1.4808, -9.8086, 0.900000, -0.059233, -0.000000, 0.980860, -0.150000, -0.05, -0.05, 95.97, 0.00
13.353, TAKEOFF, -1.0199, 4.0199, -6.7661, 0.900000, 0.160795, 0.000000, 0.676613, 0.150000, -0.05, -0.04, 95.99, -0.02
13.651, TAKEOFF, -1.0855, 4.0855, -0.3869, 0.852105, 0.163419, 0.000000, 0.038687, 0.150000, -0.05, -0.04, 96.00, -0.06
13.950, TAKEOFF, -1.1993, 4.1993, -0.4025, 0.858222, 0.167974, 0.000000, 0.040248, 0.150000, -0.05, -0.05, 96.02, 0.03
14.247, TAKEOFF, -1.2123, 4.2123, -0.4003, 0.858523, 0.168493, 0.000000, 0.040030, 0.150000, -0.04, -0.05, 96.04, -0.07
14.553, TAKEOFF, -0.9786, 3.9786, 0.7907, 0.730078, 0.159144, 0.000000, -0.079065, 0.150000, -0.02, -0.05, 96.10, -0.05
14.850, TAKEOFF, -0.8743, 3.8743, 1.0645, 0.698521, 0.154971, 0.000000, -0.106450, 0.150000, -0.02, -0.04, 96.10, 0.00
15.151, TAKEOFF, 1.9582, 1.0418, 4.5041, 0.300000, 0.041671, 0.000000, -0.450406, 0.150000, 0.07, -0.01, 96.12, 0.02
15.451, TAKEOFF, 2.3446, 0.6554, 4.8121, 0.300000, 0.026217, 0.000000, -0.481206, 0.150000, 0.07, -0.00, 96.12, 0.02
15.771, TAKEOFF, 5.7718, -2.7718, 6.6864, 0.300000, -0.110871, -0.000000, -0.668642, -0.150000, 0.06, 0.02, 96.14, -0.01
16.075, TAKEOFF, 6.3024, -3.3024, 6.9146, 0.300000, -0.132095, -0.000000, -0.691458, -0.150000, 0.05, 0.02, 96.14, 0.04
16.383, TAKEOFF, 8.1143, -5.1143, 7.6474, 0.300000, -0.204572, -0.000000, -0.764736, -0.150000, 0.04, 0.02, 96.14, -0.03
16.674, TAKEOFF, 8.6420, -5.6420, 7.8494, 0.300000, -0.225680, -0.000000, -0.784944, -0.150000, 0.04, 0.02, 96.14, -0.02
16.993, TAKEOFF, 13.3732, -10.3732, 8.5553, 0.300000, -0.414929, -0.000000, -0.855530, -0.150000, 0.05, 0.01, 96.09, 0.01
17.290, TAKEOFF, 13.9384, -10.9384, 8.5204, 0.300000, -0.437534, -0.000000, -0.852039, -0.150000, 0.02, -0.01, 96.09, -0.00
17.588, TAKEOFF, 18.1214, -15.1214, 6.0579, 0.300000, -0.604856, -0.000000, -0.605793, -0.150000, 0.01, -0.01, 96.09, 0.01
17.886, TAKEOFF, 18.4815, -15.4815, 5.5941, 0.300000, -0.619258, -0.000000, -0.559412, -0.150000, 0.01, -0.01, 96.09, 0.02
18.201, TAKEOFF, 20.2514, -17.2514, 1.6855, 0.300000, -0.690054, -0.000000, -0.168545, -0.150000, -0.02, -0.03, 96.12, -0.01
18.500, TAKEOFF, 20.3193, -17.3193, 1.2180, 0.300000, -0.692771, -0.000000, -0.121802, -0.150000, -0.02, -0.03, 96.12, 0.03
18.802, TAKEOFF, 19.7132, -16.7132, -2.6931, 0.300000, -0.668527, -0.000000, 0.269310, -0.150000, -0.02, -0.04, 96.13, -0.01
19.117, TAKEOFF, 19.5007, -16.5007, -3.1597, 0.305937, -0.660030, -0.000000, 0.315967, -0.150000, -0.02, -0.04, 96.13, -0.00
19.451, TAKEOFF, 16.3190, -13.3190, -7.2951, 0.846751, -0.532759, -0.000000, 0.729510, -0.150000, -0.02, -0.05, 96.12, -0.05
19.768, TAKEOFF, 15.8153, -12.8153, -7.7600, 0.900000, -0.512611, -0.000000, 0.775998, -0.150000, -0.02, -0.05, 96.11, 0.00
20.080, TAKEOFF, 10.4380, -7.4380, -11.6490, 0.900000, -0.297522, -0.000000, 1.164898, -0.150000, -0.02, -0.05, 96.12, -0.02
20.388, TAKEOFF, 2.4900, 0.5100, -15.7599, 0.900000, 0.020399, 0.000000, 1.575994, 0.007013, -0.00, -0.05, 96.12, 0.02
20.714, TAKEOFF, 1.4504, 1.5496, -16.2222, 0.900000, 0.061983, 0.000000, 1.622221, 0.150000, -0.00, -0.05, 96.13, 0.03
21.001, TAKEOFF, -1.8020, 4.8020, -0.5340, 0.895479, 0.192081, 0.000000, 0.053398, 0.150000, -0.00, -0.05, 96.13, 0.02
21.282, TAKEOFF, -1.8042, 4.8042, -0.5269, 0.894859, 0.192169, 0.000000, 0.052690, 0.150000, -0.00, -0.05, 96.13, 0.03
21.556, TAKEOFF, -1.8018, 4.8018, -0.5185, 0.893924, 0.192070, 0.000000, 0.051853, 0.150000, 0.02, -0.01, 96.11, 0.06
21.851, TAKEOFF, -1.4944, 4.4944, 0.5106, 0.778715, 0.179775, 0.000000, -0.051060, 0.150000, 0.03, -0.00, 96.11, 0.00
22.130, TAKEOFF, -1.3833, 4.3833, 0.8195, 0.743377, 0.175332, 0.000000, -0.081954, 0.150000, 0.04, 0.01, 96.11, 0.00
22.401, TAKEOFF, 0.1386, 2.8614, 3.1021, 0.454247, 0.114455, 0.000000, -0.310208, 0.150000, 0.07, 0.05, 96.11, -0.05
22.674, TAKEOFF, 0.4395, 2.5605, 3.4134, 0.411078, 0.102422, 0.000000, -0.341344, 0.150000, 0.07, 0.05, 96.10, 0.01
22.950, TAKEOFF, 3.2972, -0.2972, 5.6859, 0.300000, -0.011888, 0.000000, -0.568595, 0.068161, 0.07, 0.02, 96.11, -0.02
23.249, TAKEOFF, 3.7749, -0.7749, 5.9877, 0.300000, -0.030997, -0.000000, -0.598767, -0.150000, 0.07, 0.02, 96.11, 0.01
23.526, TAKEOFF, 7.3365, -4.3365, 7.9063, 0.300000, -0.173460, -0.000000, -0.790625, -0.150000, 0.04, 0.03, 96.12, -0.04
23.800, TAKEOFF, 7.8932, -4.8932, 8.1687, 0.300000, -0.195728, -0.000000, -0.816866, -0.150000, 0.04, 0.03, 96.14, 0.03
24.082, TAKEOFF, 15.7221, -12.7221, 9.6842, 0.300000, -0.508885, -0.000000, -0.968419, -0.150000, 0.01, 0.02, 96.21, -0.02
24.386, TAKEOFF, 16.4341, -13.4341, 9.3929, 0.300000, -0.537362, -0.000000, -0.939292, -0.150000, 0.01, 0.02, 96.21, 0.00
24.667, TAKEOFF, 20.2666, -17.2666, 6.8688, 0.300000, -0.690664, -0.000000, -0.686884, -0.150000, 0.01, 0.02, 96.22, -0.01
24.950, TAKEOFF, 20.6852, -17.6852, 6.4373, 0.300000, -0.707407, -0.000000, -0.643732, -0.150000, 0.01, 0.03, 96.22, 0.03
25.230, TAKEOFF, 22.8822, -19.8822, 2.7722, 0.300000, -0.795289, -0.000000, -0.277221, -0.150000, 0.01, 0.03, 96.24, -0.01
25.518, TAKEOFF, 23.0235, -20.0235, 2.3052, 0.300000, -0.800941, -0.000000, -0.230521, -0.150000, 0.01, 0.02, 96.24, -0.03
25.817, TAKEOFF, 23.1345, -20.1345, 1.8382, 0.300000, -0.805378, -0.000000, -0.183817, -0.150000, 0.02, -0.00, 96.25, -0.03
26.101, TAKEOFF, 23.0288, -20.0288, -1.6042, 0.300000, -0.801153, -0.000000, 0.160422, -0.150000, 0.02, -0.01, 96.24, -0.05
26.388, TAKEOFF, 22.8896, -19.8896, -2.0705, 0.300000, -0.795584, -0.000000, 0.207052, -0.150000, 0.01, -0.01, 96.25, 0.02
26.667, TAKEOFF, 20.5616, -17.5616, -5.9697, 0.544505, -0.702462, -0.000000, 0.596967, -0.150000, 0.00, -0.01, 96.25, -0.02
26.967, TAKEOFF, 20.1452, -17.1452, -6.4346, 0.607656, -0.685808, -0.000000, 0.643464, -0.150000, 0.00, -0.01, 96.25, 0.01
27.251, TAKEOFF, 16.2453, -13.2453, -9.8005, 0.900000, -0.529811, -0.000000, 0.980048, -0.150000, 0.00, -0.02, 96.25, -0.09
27.534, TAKEOFF, 15.5016, -12.5016, -10.3221, 0.900000, -0.500063, -0.000000, 1.032207, -0.150000, 0.00, -0.02, 96.25, -0.04
27.818, TAKEOFF, 9.3624, -6.3624, -13.9129, 0.900000, -0.254494, -0.000000, 1.391294, -0.150000, -0.00, -0.02, 96.26, -0.04
28.103, TAKEOFF, 8.3247, -5.3247, -14.4335, 0.900000, -0.212986, -0.000000, 1.443345, -0.150000, -0.00, -0.01, 96.26, -0.02
28.400, TAKEOFF, 0.1724, 2.8276, -18.0139, 0.900000, 0.113103, 0.000000, 1.801394, 0.150000, -0.01, -0.01, 96.26, 0.03
28.684, TAKEOFF, -1.0071, 4.0071, -18.4751, 0.900000, 0.160283, 0.000000, 1.847511, 0.150000, -0.01, -0.01, 96.26, -0.01
28.975, TAKEOFF, -1.9309, 4.9309, -0.5041, 0.897649, 0.197236, 0.000000, 0.050412, 0.150000, -0.01, 0.01, 96.21, 0.02
29.267, TAKEOFF, -1.8998, 4.8998, -0.2610, 0.872095, 0.195993, 0.000000, 0.026102, 0.150000, -0.00, 0.02, 96.21, 0.02
29.573, TAKEOFF, -1.0242, 4.0242, 1.8794, 0.623029, 0.160968, 0.000000, -0.187939, 0.150000, 0.01, 0.07, 96.21, 0.04
29.868, TAKEOFF, -0.8040, 3.8040, 2.1921, 0.582950, 0.152161, 0.000000, -0.219211, 0.150000, 0.00, 0.07, 96.21, 0.05
30.160, TAKEOFF, 1.3080, 1.6920, 4.3418, 0.300000, 0.067680, 0.000000, -0.434178, 0.150000, -0.01, 0.10, 96.21, -0.02
30.468, TAKEOFF, 1.6555, 1.3445, 4.6182, 0.300000, 0.053782, 0.000000, -0.461821, 0.150000, -0.01, 0.10, 96.21, -0.02
30.768, TAKEOFF, 2.0651, 0.9349, 4.9283, 0.300000, 0.037397, 0.000000, -0.492833, 0.150000, -0.00, 0.10, 96.23, 0.01
31.074, TAKEOFF, 5.4618, -2.4618, 7.0541, 0.300000, -0.098472, -0.000000, -0.705407, -0.150000, -0.00, 0.09, 96.23, 0.03
31.368, TAKEOFF, 6.0365, -3.0365, 7.3570, 0.300000, -0.121458, -0.000000, -0.735698, -0.150000, 0.00, 0.09, 96.23, -0.02
31.659, TAKEOFF, 10.5139, -7.5139, 9.1769, 0.300000, -0.300558, -0.000000, -0.917687, -0.150000, 0.02, 0.09, 96.22, 0.04
31.956, TAKEOFF, 11.1380, -8.1380, 9.0916, 0.300000, -0.325520, -0.000000, -0.909157, -0.150000, 0.02, 0.09, 96.21, 0.03
32.268, TAKEOFF, 15.8728, -12.8728, 7.6376, 0.300000, -0.514913, -0.000000, -0.763761, -0.150000, 0.03, 0.10, 96.13, 0.02
32.553, TAKEOFF, 16.3581, -13.3581, 7.1964, 0.300000, -0.534325, -0.000000, -0.719638, -0.150000, 0.01, 0.05, 96.10, 0.02
32.841, TAKEOFF, 19.1353, -16.1353, 3.3203, 0.300000, -0.645411, -0.000000, -0.332033, -0.150000, 0.01, 0.05, 96.10, -0.00
33.134, TAKEOFF, 19.3183, -16.3183, 2.8542, 0.300000, -0.652730, -0.000000, -0.285420, -0.150000, 0.01, 0.05, 96.10, -0.03
33.443, TAKEOFF, 19.6553, -16.6553, -1.0526, 0.300000, -0.666213, -0.000000, 0.105264, -0.150000, 0.01, 0.01, 96.15, -0.02
33.738, TAKEOFF, 19.5543, -16.5543, -1.5189, 0.300000, -0.662171, -0.000000, 0.151891, -0.150000, 0.01, 0.01, 96.15, -0.01
34.035, TAKEOFF, 17.5355, -14.5355, -5.4208, 0.610658, -0.581420, -0.000000, 0.542077, -0.150000, 0.02, -0.00, 96.13, -0.02
34.337, TAKEOFF, 13.1182, -10.1182, -9.5497, 0.900000, -0.404726, -0.000000, 0.954968, -0.150000, 0.02, -0.01, 96.11, -0.01
34.653, TAKEOFF, 12.4750, -9.4750, -10.0141, 0.900000, -0.378999, -0.000000, 1.001411, -0.150000, 0.02, -0.01, 96.11, -0.04
34.951, TAKEOFF, 6.3842, -3.3842, -13.6657, 0.900000, -0.135368, -0.000000, 1.366572, -0.150000, 0.02, 0.00, 96.08, 0.00
35.251, TAKEOFF, 5.4805, -2.4805, -14.1289, 0.900000, -0.099222, -0.000000, 1.412889, -0.150000, 0.01, 0.00, 96.08, 0.01
35.552, TAKEOFF, -1.8578, 4.8578, -0.5607, 0.900000, 0.194311, 0.000000, 0.056074, 0.150000, 0.01, 0.00, 96.08, 0.03
35.868, TAKEOFF, -1.8995, 4.8995, -0.5671, 0.900000, 0.195981, 0.000000, 0.056712, 0.150000, 0.01, 0.00, 96.08, 0.00
36.169, TAKEOFF, -1.9427, 4.9427, -0.5241, 0.900000, 0.197709, 0.000000, 0.052409, 0.150000, 0.02, 0.02, 96.10, -0.02
36.468, TAKEOFF, -1.9213, 4.9213, -0.3007, 0.876919, 0.196852, 0.000000, 0.030066, 0.150000, 0.02, 0.02, 96.10, 0.01
36.768, TAKEOFF, -0.9650, 3.9650, 2.0068, 0.607921, 0.158598, 0.000000, -0.200677, 0.150000, 0.04, 0.06, 96.07, 0.03
37.086, TAKEOFF, -0.7620, 3.7620, 2.2844, 0.572046, 0.150481, 0.000000, -0.228435, 0.150000, 0.04, 0.07, 96.07, -0.00
37.385, TAKEOFF, 1.6140, 1.3860, 4.6029, 0.300000, 0.055441, 0.000000, -0.460295, 0.150000, 0.00, 0.09, 96.08, 0.02
37.683, TAKEOFF, 1.9775, 1.0225, 4.8788, 0.300000, 0.040902, 0.000000, -0.487884, 0.150000, -0.00, 0.09, 96.08, 0.02
37.985, TAKEOFF, 5.9301, -2.9301, 7.3105, 0.300000, -0.117205, -0.000000, -0.731046, -0.150000, -0.05, 0.11, 96.08, -0.01
38.305, TAKEOFF, 6.4564, -3.4564, 7.5828, 0.300000, -0.138256, -0.000000, -0.758285, -0.150000, -0.04, 0.12, 96.08, -0.02
38.618, TAKEOFF, 11.4941, -8.4941, 9.6707, 0.300000, -0.339762, -0.000000, -0.967065, -0.150000, -0.00, 0.13, 96.04, 0.01
38.923, TAKEOFF, 12.1536, -9.1536, 9.6010, 0.300000, -0.366145, -0.000000, -0.960100, -0.150000, 0.00, 0.13, 96.03, 0.03
39.236, TAKEOFF, 17.1497, -14.1497, 8.1424, 0.300000, -0.565988, -0.000000, -0.814243, -0.150000, 0.05, 0.12, 95.99, 0.02
39.569, TAKEOFF, 17.6709, -14.6709, 7.7683, 0.300000, -0.586837, -0.000000, -0.776829, -0.150000, 0.05, 0.12, 95.98, -0.06
39.877, TAKEOFF, 20.7692, -17.7692, 3.8999, 0.300000, -0.710767, -0.000000, -0.389993, -0.150000, 0.08, 0.11, 96.02, 0.01
40.184, TAKEOFF, 20.9901, -17.9901, 3.4342, 0.300000, -0.719602, -0.000000, -0.343418, -0.150000, 0.08, 0.10, 96.02, 0.05
40.493, TAKEOFF, 21.5776, -18.5776, -0.9384, 0.300000, -0.743105, -0.000000, 0.093840, -0.150000, 0.06, 0.05, 96.03, 0.01
40.818, TAKEOFF, 21.4714, -18.4714, -1.4628, 0.300000, -0.738855, -0.000000, 0.146277, -0.150000, 0.06, 0.05, 96.03, 0.03
41.125, TAKEOFF, 19.3575, -16.3575, -5.5352, 0.549217, -0.654302, -0.000000, 0.553519, -0.150000, 0.07, 0.02, 96.04, -0.00
41.402, TAKEOFF, 18.9205, -15.9205, -6.0583, 0.619004, -0.636821, -0.000000, 0.605826, -0.150000, 0.07, 0.02, 96.04, -0.01
41.680, TAKEOFF, 14.1653, -11.1653, -10.1788, 0.900000, -0.446612, -0.000000, 1.017875, -0.150000, 0.05, 0.03, 96.06, -0.02
41.955, TAKEOFF, 13.4843, -10.4843, -10.6423, 0.900000, -0.419374, -0.000000, 1.064229, -0.150000, 0.05, 0.03, 96.07, 0.00
42.245, TAKEOFF, 10.7679, -7.7679, -12.3221, 0.900000, -0.310715, -0.000000, 1.232211, -0.150000, 0.05, 0.03, 96.07, 0.01
42.518, TAKEOFF, 9.9503, -6.9503, -12.7854, 0.900000, -0.278013, -0.000000, 1.278544, -0.150000, 0.04, 0.01, 96.09, -0.03
42.796, TAKEOFF, 1.4121, 1.5879, -16.8901, 0.900000, 0.063515, 0.000000, 1.689012, 0.150000, 0.04, 0.01, 96.10, -0.04
43.072, TAKEOFF, 0.1645, 2.8355, -17.4100, 0.900000, 0.113422, 0.000000, 1.740997, 0.150000, 0.04, 0.01, 96.10, -0.00
43.349, TAKEOFF, -2.0923, 5.0923, -0.5853, 0.900000, 0.203691, 0.000000, 0.058527, 0.150000, 0.03, 0.01, 96.12, 0.04
43.636, TAKEOFF, -2.0942, 5.0942, -0.5786, 0.900000, 0.203767, 0.000000, 0.057859, 0.150000, 0.03, 0.01, 96.12, -0.02
43.915, TAKEOFF, -1.7895, 4.7895, 0.7179, 0.769792, 0.191578, 0.000000, -0.071786, 0.150000, 0.05, 0.04, 96.09, -0.00
44.188, TAKEOFF, -0.2404, 3.2404, 3.0370, 0.475921, 0.129617, 0.000000, -0.303695, 0.150000, 0.06, 0.09, 96.10, 0.03
44.466, TAKEOFF, 0.0281, 2.9719, 3.3138, 0.437492, 0.118877, 0.000000, -0.331385, 0.150000, 0.06, 0.10, 96.11, 0.02
44.760, TAKEOFF, 2.4912, 0.5088, 5.3174, 0.300000, 0.020352, 0.000000, -0.531743, 0.150000, 0.01, 0.10, 96.10, -0.00
45.038, TAKEOFF, 2.9525, 0.0475, 5.6268, 0.300000, 0.001899, 0.000000, -0.562680, 0.150000, -0.00, 0.10, 96.10, -0.01
45.311, TAKEOFF, 3.3806, -0.3806, 5.9018, 0.300000, -0.015224, 0.000000, -0.590178, 0.046197, -0.00, 0.10, 96.07, 0.04
45.583, TAKEOFF, 7.2543, -4.2543, 8.0202, 0.300000, -0.170172, -0.000000, -0.802022, -0.150000, -0.01, 0.10, 96.07, 0.02
45.857, TAKEOFF, 7.8997, -4.8997, 8.3265, 0.300000, -0.195986, -0.000000, -0.832646, -0.150000, -0.00, 0.12, 96.03, 0.01
46.153, TAKEOFF, 12.4059, -9.4059, 9.2254, 0.300000, -0.376235, -0.000000, -0.922539, -0.150000, 0.00, 0.12, 96.02, -0.00
46.424, TAKEOFF, 13.0224, -10.0224, 8.9485, 0.300000, -0.400897, -0.000000, -0.894848, -0.150000, 0.03, 0.10, 96.04, 0.02
46.703, TAKEOFF, 17.0268, -14.0268, 6.3391, 0.300000, -0.561074, -0.000000, -0.633908, -0.150000, 0.03, 0.10, 96.05, -0.01
46.982, TAKEOFF, 17.4205, -14.4205, 5.8853, 0.300000, -0.576821, -0.000000, -0.588528, -0.150000, 0.03, 0.09, 96.05, 0.05
47.253, TAKEOFF, 19.3423, -16.3423, 2.4618, 0.300000, -0.653690, -0.000000, -0.246180, -0.150000, 0.05, 0.05, 96.11, -0.02
47.549, TAKEOFF, 19.4723, -16.4723, 1.9956, 0.300000, -0.658891, -0.000000, -0.199564, -0.150000, 0.05, 0.04, 96.12, -0.03
47.825, TAKEOFF, 19.4547, -16.4547, -1.6154, 0.300000, -0.658190, -0.000000, 0.161543, -0.150000, 0.07, 0.03, 96.14, -0.03
48.113, TAKEOFF, 19.3027, -16.3027, -2.1393, 0.300000, -0.652107, -0.000000, 0.213927, -0.150000, 0.07, 0.02, 96.14, 0.02
48.403, TAKEOFF, 17.2317, -14.2317, -5.7455, 0.655280, -0.569267, -0.000000, 0.574547, -0.150000, 0.05, 0.02, 96.14, 0.01
