# PX4 Flight Data Log
# Test started: 2025-12-23 17:35:47
# Columns: time_s, phase, altitude_m, altitude_error_m, velocity_z_m_s, thrust, thrust_p, thrust_i, thrust_d, integral_error, roll_deg, pitch_deg, yaw_deg, yaw_rate_deg_s
#----------------------------------------------------------------------------------------------------
48.621, TAKEOFF, 22.2480, -19.2480, -1.5163, 0.300000, -0.769921, -0.000000, 0.151626, -0.150000, 0.03, 0.04, 95.75, -0.05
48.908, TAKEOFF, 21.5316, -18.5316, -3.4355, 0.300000, -0.741264, -0.000000, 0.343548, -0.150000, 0.03, 0.03, 95.75, 0.02
49.188, TAKEOFF, 21.2820, -18.2820, -3.9004, 0.308758, -0.731279, -0.000000, 0.390037, -0.150000, 0.03, 0.02, 95.75, -0.01
49.469, TAKEOFF, 18.5250, -15.5250, -7.3281, 0.761810, -0.621002, -0.000000, 0.732812, -0.150000, 0.03, 0.02, 95.72, 0.03
49.772, TAKEOFF, 18.0272, -15.0272, -7.7926, 0.828168, -0.601088, -0.000000, 0.779256, -0.150000, 0.03, 0.02, 95.72, 0.00
50.053, TAKEOFF, 13.0806, -10.0806, -11.4425, 0.900000, -0.403223, -0.000000, 1.144255, -0.150000, 0.02, 0.02, 95.72, 0.00
50.337, TAKEOFF, 12.3215, -9.3215, -11.9054, 0.900000, -0.372861, -0.000000, 1.190537, -0.150000, 0.02, 0.02, 95.72, -0.01
50.622, TAKEOFF, 5.4427, -2.4427, -15.4895, 0.900000, -0.097709, -0.000000, 1.548951, -0.150000, 0.01, 0.02, 95.72, -0.03
50.910, TAKEOFF, 4.2975, -1.2975, -16.0092, 0.900000, -0.051900, -0.000000, 1.600919, -0.150000, 0.01, 0.02, 95.72, 0.05
51.205, TAKEOFF, -2.0746, 5.0746, -0.6019, 0.900000, 0.202985, 0.000000, 0.060192, 0.150000, 0.02, 0.04, 95.72, -0.04
51.486, TAKEOFF, -2.1091, 5.1091, -0.5767, 0.900000, 0.204363, 0.000000, 0.057668, 0.150000, 0.01, 0.05, 95.72, -0.00
51.770, TAKEOFF, -1.9138, 4.9138, 0.2614, 0.820413, 0.196552, 0.000000, -0.026138, 0.150000, -0.01, 0.12, 95.69, -0.02
52.053, TAKEOFF, -1.8295, 4.8295, 0.5062, 0.792558, 0.193179, 0.000000, -0.050621, 0.150000, -0.01, 0.12, 95.68, -0.00
52.353, TAKEOFF, -1.7112, 4.7112, 0.8160, 0.756851, 0.188449, 0.000000, -0.081598, 0.150000, -0.03, 0.14, 95.64, -0.03
52.637, TAKEOFF, -0.2492, 3.2492, 2.9652, 0.483446, 0.129968, 0.000000, -0.296522, 0.150000, -0.03, 0.13, 95.64, -0.02
52.925, TAKEOFF, 2.5029, 0.4971, 5.2783, 0.300000, 0.019884, 0.000000, -0.527827, 0.150000, -0.00, 0.12, 95.63, -0.01
53.206, TAKEOFF, 2.9103, 0.0897, 5.5532, 0.300000, 0.003587, 0.000000, -0.555324, 0.150000, -0.00, 0.12, 95.63, 0.02
53.489, TAKEOFF, 6.7010, -3.7010, 7.6972, 0.300000, -0.148040, -0.000000, -0.769723, -0.150000, 0.00, 0.10, 95.59, 0.03
53.789, TAKEOFF, 7.2530, -4.2530, 7.8636, 0.300000, -0.170121, -0.000000, -0.786359, -0.150000, 0.01, 0.11, 95.59, -0.03
54.071, TAKEOFF, 11.8355, -8.8355, 8.8089, 0.300000, -0.353419, -0.000000, -0.880889, -0.150000, 0.00, 0.13, 95.64, -0.05
54.353, TAKEOFF, 12.4381, -9.4381, 8.8681, 0.300000, -0.377525, -0.000000, -0.886809, -0.150000, 0.01, 0.13, 95.64, 0.01
54.637, TAKEOFF, 16.9688, -13.9688, 7.8590, 0.300000, -0.558753, -0.000000, -0.785897, -0.150000, 0.03, 0.14, 95.61, -0.00
54.938, TAKEOFF, 17.5358, -14.5358, 7.4091, 0.300000, -0.581431, -0.000000, -0.740911, -0.150000, 0.04, 0.13, 95.61, 0.00
55.220, TAKEOFF, 20.3289, -17.3289, 3.8296, 0.300000, -0.693158, -0.000000, -0.382959, -0.150000, 0.01, 0.08, 95.62, -0.01
55.518, TAKEOFF, 20.5755, -17.5755, 3.3060, 0.300000, -0.703019, -0.000000, -0.330596, -0.150000, 0.01, 0.08, 95.62, 0.02
55.810, TAKEOFF, 21.2195, -18.2195, -0.3057, 0.300000, -0.728780, -0.000000, 0.030567, -0.150000, 0.00, 0.06, 95.61, 0.01
56.093, TAKEOFF, 21.1705, -18.1705, -0.7716, 0.300000, -0.726821, -0.000000, 0.077160, -0.150000, 0.00, 0.05, 95.61, -0.00
56.393, TAKEOFF, 21.0796, -18.0796, -1.2959, 0.300000, -0.723184, -0.000000, 0.129589, -0.150000, 0.00, 0.05, 95.61, -0.00
56.672, TAKEOFF, 19.5918, -16.5918, -4.6686, 0.453194, -0.663671, -0.000000, 0.466864, -0.150000, 0.01, 0.04, 95.61, -0.04
56.955, TAKEOFF, 19.2633, -16.2633, -5.1339, 0.512855, -0.650531, -0.000000, 0.513385, -0.150000, 0.01, 0.04, 95.61, 0.03
57.239, TAKEOFF, 15.3526, -12.3526, -9.0239, 0.900000, -0.494102, -0.000000, 0.902391, -0.150000, 0.01, 0.04, 95.61, -0.03
57.552, TAKEOFF, 14.7482, -11.7482, -9.4874, 0.900000, -0.469928, -0.000000, 0.948742, -0.150000, 0.00, 0.04, 95.60, 0.04
57.851, TAKEOFF, 8.5393, -5.5393, -13.3621, 0.900000, -0.221572, -0.000000, 1.336208, -0.150000, 0.01, 0.04, 95.60, 0.02
58.144, TAKEOFF, 7.6608, -4.6608, -13.8239, 0.900000, -0.186434, -0.000000, 1.382392, -0.150000, 0.02, 0.05, 95.61, 0.05
58.437, TAKEOFF, -0.2840, 3.2840, -17.4583, 0.900000, 0.131359, 0.000000, 1.745827, 0.150000, 0.02, 0.05, 95.62, 0.07
58.751, TAKEOFF, -1.4225, 4.4225, -17.9191, 0.900000, 0.176901, 0.000000, 1.791912, 0.150000, 0.02, 0.05, 95.62, -0.01
59.041, TAKEOFF, -2.0854, 5.0854, -0.5919, 0.900000, 0.203417, 0.000000, 0.059191, 0.150000, 0.01, 0.02, 95.62, -0.02
59.340, TAKEOFF, -1.7206, 4.7206, 0.7675, 0.762076, 0.188825, 0.000000, -0.076749, 0.150000, -0.01, 0.09, 95.52, 0.00
59.637, TAKEOFF, -1.5972, 4.5972, 1.0440, 0.729492, 0.183888, 0.000000, -0.104396, 0.150000, -0.01, 0.10, 95.52, -0.02
59.929, TAKEOFF, -0.0284, 3.0284, 3.1932, 0.451818, 0.121134, 0.000000, -0.319316, 0.150000, -0.02, 0.16, 95.54, -0.04
60.243, TAKEOFF, 0.2861, 2.7139, 3.5045, 0.408105, 0.108558, 0.000000, -0.350453, 0.150000, -0.03, 0.15, 95.54, -0.02
60.543, TAKEOFF, 3.5098, -0.5098, 5.9465, 0.300000, -0.020392, -0.000000, -0.594645, -0.003314, -0.04, 0.16, 95.53, 0.04
60.843, TAKEOFF, 3.9553, -0.9553, 6.2198, 0.300000, -0.038212, -0.000000, -0.621981, -0.150000, -0.04, 0.16, 95.51, -0.01
61.134, TAKEOFF, 7.9693, -4.9693, 8.3304, 0.300000, -0.198772, -0.000000, -0.833038, -0.150000, -0.04, 0.14, 95.45, -0.01
61.437, TAKEOFF, 8.6314, -5.6314, 8.4848, 0.300000, -0.225254, -0.000000, -0.848482, -0.150000, -0.04, 0.14, 95.44, 0.04
61.717, TAKEOFF, 13.5304, -10.5304, 8.7328, 0.300000, -0.421214, -0.000000, -0.873277, -0.150000, -0.01, 0.15, 95.41, 0.02
62.003, TAKEOFF, 14.1829, -11.1829, 8.4481, 0.300000, -0.447315, -0.000000, -0.844806, -0.150000, -0.02, 0.15, 95.41, -0.02
62.286, TAKEOFF, 18.0143, -15.0143, 5.5661, 0.300000, -0.600572, -0.000000, -0.556614, -0.150000, 0.00, 0.12, 95.37, -0.00
62.587, TAKEOFF, 18.3990, -15.3990, 5.0825, 0.300000, -0.615958, -0.000000, -0.508253, -0.150000, 0.00, 0.12, 95.37, 0.01
62.877, TAKEOFF, 20.0161, -17.0161, 1.2531, 0.300000, -0.680645, -0.000000, -0.125307, -0.150000, 0.01, 0.10, 95.36, 0.10
63.158, TAKEOFF, 20.0748, -17.0748, 0.7293, 0.300000, -0.682991, -0.000000, -0.072929, -0.150000, 0.01, 0.10, 95.36, -0.00
63.440, TAKEOFF, 19.4432, -16.4432, -2.8775, 0.300000, -0.657729, -0.000000, 0.287747, -0.150000, 0.02, 0.09, 95.34, 0.01
63.721, TAKEOFF, 19.2014, -16.2014, -3.4011, 0.342057, -0.648058, -0.000000, 0.340115, -0.150000, 0.02, 0.08, 95.34, -0.00
64.020, TAKEOFF, 16.5127, -13.5127, -7.0038, 0.809868, -0.540509, -0.000000, 0.700377, -0.150000, 0.02, 0.07, 95.33, 0.00
64.305, TAKEOFF, 16.0366, -13.0366, -7.4681, 0.875341, -0.521466, -0.000000, 0.746807, -0.150000, 0.01, 0.07, 95.33, -0.03
64.587, TAKEOFF, 15.4657, -12.4657, -7.9901, 0.900000, -0.498626, -0.000000, 0.799007, -0.150000, 0.01, 0.07, 95.34, 0.02
64.871, TAKEOFF, 10.5190, -7.5190, -11.5821, 0.900000, -0.300761, -0.000000, 1.158214, -0.150000, 0.01, 0.07, 95.34, -0.00
65.170, TAKEOFF, 9.6531, -6.6531, -12.1033, 0.900000, -0.266125, -0.000000, 1.210327, -0.150000, 0.01, 0.07, 95.34, 0.01
65.460, TAKEOFF, 2.6745, 0.3255, -15.6906, 0.900000, 0.013020, -0.000000, 1.569057, -0.055595, 0.01, 0.07, 95.35, -0.11
65.742, TAKEOFF, 1.6464, 1.3536, -16.1528, 0.900000, 0.054146, 0.000000, 1.615277, 0.150000, 0.01, 0.08, 95.34, 0.02
66.030, TAKEOFF, -2.0529, 5.0529, -0.6006, 0.900000, 0.202116, 0.000000, 0.060064, 0.150000, 0.01, 0.08, 95.35, -0.04
66.329, TAKEOFF, -2.0594, 5.0594, -0.4897, 0.900000, 0.202378, 0.000000, 0.048972, 0.150000, 0.01, 0.09, 95.36, -0.05
66.641, TAKEOFF, -1.5755, 4.5755, 1.0266, 0.730357, 0.183018, 0.000000, -0.102661, 0.150000, 0.04, 0.13, 95.52, -0.07
66.922, TAKEOFF, -1.4365, 4.4365, 1.3024, 0.697219, 0.177461, 0.000000, -0.130242, 0.150000, 0.04, 0.13, 95.54, -0.01
67.205, TAKEOFF, 0.4488, 2.5512, 3.6221, 0.389833, 0.102047, 0.000000, -0.362214, 0.150000, 0.04, 0.15, 95.55, -0.00
67.506, TAKEOFF, 0.7562, 2.2438, 3.8987, 0.349879, 0.089750, 0.000000, -0.389872, 0.150000, 0.03, 0.15, 95.59, 0.06
67.820, TAKEOFF, 3.7578, -0.7578, 6.0636, 0.300000, -0.030312, -0.000000, -0.606363, -0.087955, 0.03, 0.15, 95.60, -0.02
68.006, TAKEOFF, 4.2124, -1.2124, 6.3373, 0.300000, -0.048498, -0.000000, -0.633726, -0.150000, 0.02, 0.14, 95.64, 0.01
68.302, TAKEOFF, 8.3033, -5.3033, 8.4504, 0.300000, -0.212131, -0.000000, -0.845038, -0.150000, 0.02, 0.14, 95.64, -0.02
68.606, TAKEOFF, 8.9795, -5.9795, 8.7560, 0.300000, -0.239181, -0.000000, -0.875599, -0.150000, 0.02, 0.14, 95.63, 0.03
68.909, TAKEOFF, 14.0630, -11.0630, 9.8024, 0.300000, -0.442522, -0.000000, -0.980238, -0.150000, 0.01, 0.14, 95.60, -0.00
69.226, TAKEOFF, 14.8088, -11.8088, 9.7772, 0.300000, -0.472354, -0.000000, -0.977722, -0.150000, 0.01, 0.14, 95.60, -0.00
69.529, TAKEOFF, 19.5833, -16.5833, 8.0468, 0.300000, -0.663333, -0.000000, -0.804681, -0.150000, 0.01, 0.17, 95.62, -0.02
69.820, TAKEOFF, 20.0939, -17.0939, 7.6431, 0.300000, -0.683757, -0.000000, -0.764308, -0.150000, 0.01, 0.17, 95.61, 0.02
70.114, TAKEOFF, 20.6328, -17.6328, 7.1691, 0.300000, -0.705311, -0.000000, -0.716909, -0.150000, 0.02, 0.17, 95.61, -0.04
70.420, TAKEOFF, 22.9375, -19.9375, 4.3985, 0.300000, -0.797501, -0.000000, -0.439849, -0.150000, 0.02, 0.16, 95.59, 0.03
70.714, TAKEOFF, 23.1950, -20.1950, 3.9330, 0.300000, -0.807799, -0.000000, -0.393296, -0.150000, 0.02, 0.15, 95.59, 0.00
71.008, TAKEOFF, 23.7753, -20.7753, -2.1248, 0.300000, -0.831012, -0.000000, 0.212480, -0.150000, 0.03, 0.09, 95.61, 0.03
71.298, TAKEOFF, 23.5882, -20.5882, -2.6485, 0.300000, -0.823528, -0.000000, 0.264847, -0.150000, 0.02, 0.09, 95.61, 0.01
71.610, TAKEOFF, 21.0653, -18.0653, -6.4857, 0.575962, -0.722611, -0.000000, 0.648573, -0.150000, 0.01, 0.08, 95.62, 0.01
71.905, TAKEOFF, 20.5646, -17.5646, -7.0084, 0.648261, -0.702583, -0.000000, 0.700844, -0.150000, 0.01, 0.08, 95.63, 0.02
72.188, TAKEOFF, 12.0893, -9.0893, -13.0299, 0.900000, -0.363571, -0.000000, 1.302990, -0.150000, 0.02, 0.07, 95.64, -0.00
72.472, TAKEOFF, 11.2328, -8.2328, -13.4917, 0.900000, -0.329312, -0.000000, 1.349167, -0.150000, 0.02, 0.07, 95.64, 0.00
72.754, TAKEOFF, 3.4597, -0.4597, -17.1252, 0.900000, -0.018389, -0.000000, 1.712517, -0.150000, 0.02, 0.07, 95.66, -0.04
73.055, TAKEOFF, 2.3425, 0.6575, -17.5863, 0.900000, 0.026301, 0.000000, 1.758632, 0.048064, 0.01, 0.07, 95.65, 0.03
73.337, TAKEOFF, -2.2662, 5.2662, -0.6580, 0.900000, 0.210647, 0.000000, 0.065804, 0.150000, 0.02, 0.08, 95.66, -0.03
73.621, TAKEOFF, -2.2741, 5.2741, -0.6528, 0.900000, 0.210964, 0.000000, 0.065283, 0.150000, 0.02, 0.08, 95.66, -0.05
73.910, TAKEOFF, -2.1720, 5.1720, -0.5432, 0.900000, 0.206879, 0.000000, 0.054321, 0.150000, 0.02, 0.10, 95.64, -0.02
74.206, TAKEOFF, -2.1414, 5.1414, -0.2876, 0.884413, 0.205657, 0.000000, 0.028756, 0.150000, 0.02, 0.11, 95.64, -0.00
74.489, TAKEOFF, -1.2495, 4.2495, 1.8482, 0.635157, 0.169979, 0.000000, -0.184822, 0.150000, 0.01, 0.13, 95.65, -0.04
74.775, TAKEOFF, -1.0273, 4.0273, 2.1602, 0.595067, 0.161092, 0.000000, -0.216025, 0.150000, 0.01, 0.14, 95.65, -0.01
75.073, TAKEOFF, 1.1004, 1.8996, 4.3058, 0.300000, 0.075983, 0.000000, -0.430584, 0.150000, 0.00, 0.19, 95.65, -0.00
75.357, TAKEOFF, 1.4935, 1.5065, 4.6160, 0.300000, 0.060259, 0.000000, -0.461602, 0.150000, -0.00, 0.19, 95.66, -0.03
75.657, TAKEOFF, 4.7736, -1.7736, 6.7408, 0.300000, -0.070946, -0.000000, -0.674079, -0.150000, -0.01, 0.16, 95.67, 0.04
75.939, TAKEOFF, 5.2697, -2.2697, 7.0137, 0.300000, -0.090790, -0.000000, -0.701367, -0.150000, -0.02, 0.16, 95.67, 0.02
76.222, TAKEOFF, 5.8485, -2.8485, 7.3207, 0.300000, -0.113940, -0.000000, -0.732068, -0.150000, -0.00, 0.17, 95.58, 0.00
76.507, TAKEOFF, 10.3832, -7.3832, 9.1298, 0.300000, -0.295329, -0.000000, -0.912981, -0.150000, 0.00, 0.17, 95.55, -0.01
76.805, TAKEOFF, 11.0892, -8.0892, 9.0172, 0.300000, -0.323569, -0.000000, -0.901719, -0.150000, 0.01, 0.17, 95.52, 0.04
77.089, TAKEOFF, 15.5327, -12.5327, 7.7543, 0.300000, -0.501307, -0.000000, -0.775429, -0.150000, 0.02, 0.14, 95.46, 0.01
77.370, TAKEOFF, 18.7138, -15.7138, 3.9140, 0.300000, -0.628552, -0.000000, -0.391395, -0.150000, 0.01, 0.10, 95.53, 0.00
77.660, TAKEOFF, 18.9433, -15.9433, 3.4494, 0.300000, -0.637732, -0.000000, -0.344937, -0.150000, 0.00, 0.09, 95.55, 0.02
77.959, TAKEOFF, 19.6732, -16.6732, -0.1607, 0.300000, -0.666929, -0.000000, 0.016065, -0.150000, -0.01, 0.09, 95.62, -0.03
78.280, TAKEOFF, 19.6278, -16.6278, -0.6847, 0.300000, -0.665113, -0.000000, 0.068473, -0.150000, -0.01, 0.09, 95.61, 0.02
78.575, TAKEOFF, 18.1410, -15.1410, -4.5250, 0.496857, -0.605638, -0.000000, 0.452495, -0.150000, -0.00, 0.09, 95.57, 0.03
78.877, TAKEOFF, 17.7816, -14.7816, -5.0477, 0.563509, -0.591264, -0.000000, 0.504773, -0.150000, 0.00, 0.09, 95.57, 0.09
79.170, TAKEOFF, 14.2854, -11.2854, -8.6477, 0.900000, -0.451416, -0.000000, 0.864765, -0.150000, 0.01, 0.09, 95.55, -0.04
79.477, TAKEOFF, 13.6298, -10.6298, -9.1698, 0.900000, -0.425191, -0.000000, 0.916975, -0.150000, 0.01, 0.09, 95.55, 0.05
79.771, TAKEOFF, 8.1027, -5.1027, -12.7606, 0.900000, -0.204107, -0.000000, 1.276057, -0.150000, 0.01, 0.09, 95.55, -0.01
80.069, TAKEOFF, 7.2608, -4.2608, -13.2234, 0.900000, -0.170433, -0.000000, 1.322340, -0.150000, 0.00, 0.09, 95.55, -0.00
80.363, TAKEOFF, -1.4948, 4.4948, -17.3192, 0.900000, 0.179791, 0.000000, 1.731919, 0.150000, 0.00, 0.09, 95.55, -0.01
80.671, TAKEOFF, -2.0161, 5.0161, -0.5960, 0.900000, 0.200646, 0.000000, 0.059604, 0.150000, 0.00, 0.09, 95.55, -0.00

# Test ended: 2025-12-23 17:37:08
# Total duration: 80.8 seconds
