# PX4 Flight Data Log
# Test started: 2025-12-23 17:27:33
# Columns: time_s, phase, altitude_m, altitude_error_m, velocity_z_m_s, thrust, thrust_p, thrust_i, thrust_d, integral_error, roll_deg, pitch_deg, yaw_deg, yaw_rate_deg_s
#----------------------------------------------------------------------------------------------------
44.454, TAKEOFF, 19.6293, -16.6293, 6.7205, 0.300000, -0.665171, -0.000000, -0.000000, -0.150000, 0.00, 0.07, 95.81, 0.06
44.729, TAKEOFF, 22.5205, -19.5205, 4.2900, 0.300000, -0.780821, -0.000000, -0.000000, -0.150000, 0.02, 0.05, 95.81, -0.02
45.011, TAKEOFF, 22.7700, -19.7700, 3.9757, 0.300000, -0.790802, -0.000000, -0.000000, -0.150000, 0.02, 0.05, 95.81, 0.08
45.310, TAKEOFF, 23.8865, -20.8865, 1.1743, 0.300000, -0.835459, -0.000000, -0.000000, -0.150000, 0.03, 0.05, 95.83, 0.03
45.586, TAKEOFF, 23.9276, -20.9276, 0.6634, 0.300000, -0.837106, -0.000000, -0.000000, -0.150000, 0.03, 0.06, 95.83, 0.02
45.862, TAKEOFF, 21.8049, -18.8049, -5.1390, 0.300000, -0.752195, -0.000000, 0.000000, -0.150000, 0.03, 0.03, 95.82, -0.00
46.146, TAKEOFF, 21.4315, -18.4315, -5.6047, 0.300000, -0.737260, -0.000000, 0.000000, -0.150000, 0.03, 0.03, 95.81, 0.07
46.429, TAKEOFF, 17.8421, -14.8421, -8.9776, 0.300000, -0.593686, -0.000000, 0.000000, -0.150000, 0.02, 0.00, 95.82, 0.00
46.728, TAKEOFF, 17.1466, -14.1466, -9.5002, 0.300000, -0.565865, -0.000000, 0.000000, -0.150000, 0.02, -0.00, 95.82, -0.01
47.009, TAKEOFF, 11.3488, -8.3488, -13.0939, 0.316048, -0.333952, -0.000000, 0.000000, -0.150000, 0.02, -0.01, 95.80, -0.01
47.290, TAKEOFF, 10.4715, -7.4715, -13.5574, 0.351140, -0.298860, -0.000000, 0.000000, -0.150000, 0.02, -0.00, 95.80, 0.01
47.568, TAKEOFF, 2.5428, 0.4572, -17.1993, 0.668288, 0.018288, -0.000000, 0.000000, -0.022866, 0.02, -0.00, 95.79, 0.06
47.846, TAKEOFF, 1.4067, 1.5933, -17.6609, 0.713731, 0.063731, 0.000000, 0.000000, 0.150000, 0.02, -0.00, 95.79, -0.01
48.147, TAKEOFF, -1.7338, 4.7338, -0.4715, 0.839353, 0.189353, 0.000000, 0.000000, 0.150000, 0.01, -0.01, 95.77, -0.02
48.434, TAKEOFF, -1.7397, 4.7397, -0.4657, 0.839588, 0.189588, 0.000000, 0.000000, 0.150000, 0.01, -0.00, 95.74, 0.01
48.718, TAKEOFF, -1.6460, 4.6460, -0.3878, 0.835840, 0.185840, 0.000000, 0.000000, 0.150000, -0.01, 0.00, 95.67, -0.04
49.006, TAKEOFF, -1.6264, 4.6264, -0.3771, 0.835057, 0.185057, 0.000000, 0.000000, 0.150000, -0.01, 0.00, 95.67, -0.00
49.313, TAKEOFF, -1.4419, 4.4419, -0.2888, 0.827677, 0.177677, 0.000000, 0.000000, 0.150000, -0.00, 0.01, 95.68, -0.02
49.602, TAKEOFF, -1.4192, 4.4192, -0.2790, 0.826767, 0.176767, 0.000000, 0.000000, 0.150000, -0.00, 0.01, 95.68, -0.00
49.887, TAKEOFF, -1.2576, 4.2576, -0.1915, 0.820304, 0.170304, 0.000000, 0.000000, 0.150000, -0.01, 0.01, 95.68, -0.02
50.180, TAKEOFF, -1.2280, 4.2280, -0.0072, 0.819119, 0.169119, 0.000000, 0.000000, 0.150000, -0.01, 0.02, 95.68, 0.06
50.466, TAKEOFF, -0.6307, 3.6307, 1.3332, 0.795228, 0.145228, 0.000000, -0.000000, 0.150000, 0.01, 0.10, 95.67, 0.03
50.785, TAKEOFF, -0.4878, 3.4878, 1.5230, 0.789513, 0.139513, 0.000000, -0.000000, 0.150000, 0.01, 0.10, 95.67, 0.03
51.072, TAKEOFF, 0.0623, 2.9377, 2.1307, 0.767509, 0.117509, 0.000000, -0.000000, 0.150000, 0.02, 0.12, 95.67, -0.01
51.360, TAKEOFF, 1.9702, 1.0298, 3.5536, 0.691191, 0.041191, 0.000000, -0.000000, 0.150000, 0.04, 0.13, 95.62, 0.01
51.646, TAKEOFF, 2.2312, 0.7688, 3.7060, 0.680751, 0.030751, 0.000000, -0.000000, 0.150000, 0.04, 0.13, 95.61, 0.01
51.955, TAKEOFF, 4.5529, -1.5529, 4.8336, 0.587883, -0.062117, -0.000000, -0.000000, -0.150000, 0.04, 0.11, 95.58, -0.03
52.243, TAKEOFF, 4.9322, -1.9322, 4.9894, 0.572713, -0.077287, -0.000000, -0.000000, -0.150000, 0.03, 0.11, 95.58, 0.01
52.527, TAKEOFF, 8.0097, -5.0097, 5.9593, 0.449612, -0.200388, -0.000000, -0.000000, -0.150000, 0.05, 0.11, 95.55, 0.01
52.812, TAKEOFF, 8.4615, -5.4615, 6.0667, 0.431540, -0.218460, -0.000000, -0.000000, -0.150000, 0.05, 0.10, 95.54, -0.01
53.111, TAKEOFF, 11.7381, -8.7381, 6.6434, 0.300475, -0.349525, -0.000000, -0.000000, -0.150000, 0.06, 0.09, 95.51, 0.00
53.395, TAKEOFF, 12.2300, -9.2300, 6.6510, 0.300000, -0.369201, -0.000000, -0.000000, -0.150000, 0.06, 0.09, 95.51, 0.04
53.677, TAKEOFF, 12.6645, -9.6645, 6.6057, 0.300000, -0.386580, -0.000000, -0.000000, -0.150000, 0.04, 0.10, 95.56, 0.03
53.961, TAKEOFF, 15.8746, -12.8746, 6.1323, 0.300000, -0.514986, -0.000000, -0.000000, -0.150000, 0.04, 0.10, 95.57, 0.07
54.246, TAKEOFF, 16.3114, -13.3114, 5.9463, 0.300000, -0.532457, -0.000000, -0.000000, -0.150000, 0.01, 0.09, 95.62, 0.01
54.549, TAKEOFF, 19.0031, -16.0031, 4.2830, 0.300000, -0.640122, -0.000000, -0.000000, -0.150000, 0.00, 0.09, 95.62, -0.04
54.832, TAKEOFF, 20.4243, -17.4243, 1.4094, 0.300000, -0.696970, -0.000000, -0.000000, -0.150000, 0.01, 0.07, 95.62, -0.02
55.115, TAKEOFF, 20.4817, -17.4817, 0.9781, 0.300000, -0.699269, -0.000000, -0.000000, -0.150000, 0.01, 0.08, 95.62, 0.04
55.397, TAKEOFF, 19.8690, -16.8690, -2.6782, 0.300000, -0.674761, -0.000000, 0.000000, -0.150000, 0.01, 0.07, 95.61, -0.01
55.696, TAKEOFF, 19.6565, -16.6565, -3.1435, 0.300000, -0.666258, -0.000000, 0.000000, -0.150000, 0.01, 0.06, 95.61, -0.01
55.983, TAKEOFF, 16.9356, -13.9356, -6.8092, 0.300000, -0.557424, -0.000000, 0.000000, -0.150000, 0.02, 0.03, 95.61, 0.03
56.266, TAKEOFF, 16.4576, -13.4576, -7.2746, 0.300000, -0.538304, -0.000000, 0.000000, -0.150000, 0.02, 0.03, 95.60, 0.03
56.551, TAKEOFF, 11.6640, -8.6640, -10.9314, 0.303440, -0.346560, -0.000000, 0.000000, -0.150000, 0.02, 0.01, 95.61, -0.01
56.845, TAKEOFF, 10.9246, -7.9246, -11.3950, 0.333016, -0.316984, -0.000000, 0.000000, -0.150000, 0.02, 0.01, 95.60, -0.08
57.146, TAKEOFF, 4.2041, -1.2041, -14.9825, 0.601836, -0.048164, -0.000000, 0.000000, -0.150000, 0.01, 0.02, 95.61, 0.03
57.439, TAKEOFF, 3.0822, -0.0822, -15.5026, 0.646712, -0.003288, -0.000000, 0.000000, -0.150000, 0.01, 0.01, 95.62, 0.03
57.730, TAKEOFF, -1.6331, 4.6331, -0.4412, 0.835326, 0.185326, 0.000000, 0.000000, 0.150000, 0.02, 0.02, 95.60, 0.03
58.029, TAKEOFF, -1.6480, 4.6480, -0.4379, 0.835921, 0.185921, 0.000000, 0.000000, 0.150000, 0.01, 0.02, 95.57, -0.03
58.337, TAKEOFF, -1.5799, 4.5799, -0.3676, 0.833195, 0.183195, 0.000000, 0.000000, 0.150000, 0.00, 0.03, 95.50, -0.01
58.629, TAKEOFF, -1.5584, 4.5584, -0.3558, 0.832337, 0.182337, 0.000000, 0.000000, 0.150000, 0.00, 0.02, 95.51, -0.05
58.928, TAKEOFF, -1.3872, 4.3872, -0.2749, 0.825490, 0.175490, 0.000000, 0.000000, 0.150000, -0.00, -0.00, 95.53, -0.01
59.217, TAKEOFF, -1.3638, 4.3638, -0.2647, 0.824551, 0.174551, 0.000000, 0.000000, 0.150000, -0.01, -0.00, 95.52, -0.04
59.530, TAKEOFF, -1.2157, 4.2157, -0.1782, 0.818627, 0.168627, 0.000000, 0.000000, 0.150000, -0.01, -0.00, 95.51, -0.05
59.819, TAKEOFF, -1.1885, 4.1885, -0.0004, 0.817541, 0.167541, 0.000000, 0.000000, 0.150000, -0.01, 0.00, 95.51, -0.03
60.112, TAKEOFF, -1.0075, 4.0075, 0.5961, 0.810299, 0.160299, 0.000000, -0.000000, 0.150000, -0.00, 0.03, 95.50, -0.02
60.400, TAKEOFF, 0.0358, 2.9642, 2.0588, 0.768566, 0.118566, 0.000000, -0.000000, 0.150000, -0.00, 0.11, 95.49, -0.03
60.711, TAKEOFF, 0.2037, 2.7963, 2.2201, 0.761850, 0.111850, 0.000000, -0.000000, 0.150000, -0.00, 0.11, 95.49, 0.02
61.003, TAKEOFF, 1.9901, 1.0099, 3.5174, 0.690398, 0.040398, 0.000000, -0.000000, 0.150000, 0.01, 0.12, 95.47, 0.02
61.294, TAKEOFF, 2.2466, 0.7534, 3.6653, 0.680137, 0.030137, 0.000000, -0.000000, 0.150000, 0.01, 0.12, 95.46, -0.01
61.577, TAKEOFF, 4.7362, -1.7362, 4.8540, 0.580553, -0.069447, -0.000000, -0.000000, -0.150000, 0.03, 0.10, 95.33, -0.01
61.862, TAKEOFF, 5.0739, -2.0739, 4.9898, 0.567045, -0.082955, -0.000000, -0.000000, -0.150000, 0.03, 0.09, 95.31, -0.00
62.173, TAKEOFF, 7.9696, -4.9696, 5.9925, 0.451218, -0.198782, -0.000000, -0.000000, -0.150000, 0.05, 0.10, 95.18, -0.04
62.473, TAKEOFF, 8.4269, -5.4269, 6.0879, 0.432925, -0.217075, -0.000000, -0.000000, -0.150000, 0.05, 0.10, 95.17, -0.04
62.764, TAKEOFF, 11.8913, -8.8913, 6.5430, 0.300000, -0.355653, -0.000000, -0.000000, -0.150000, 0.06, 0.12, 95.14, -0.02
63.056, TAKEOFF, 12.3738, -9.3738, 6.5280, 0.300000, -0.374953, -0.000000, -0.000000, -0.150000, 0.05, 0.12, 95.15, 0.02
63.362, TAKEOFF, 15.7389, -12.7389, 6.0253, 0.300000, -0.509557, -0.000000, -0.000000, -0.150000, 0.04, 0.09, 95.24, 0.01
63.645, TAKEOFF, 16.1674, -13.1674, 5.8305, 0.300000, -0.526697, -0.000000, -0.000000, -0.150000, 0.04, 0.10, 95.25, -0.04
63.930, TAKEOFF, 18.7786, -15.7786, 4.1433, 0.300000, -0.631145, -0.000000, -0.000000, -0.150000, 0.04, 0.10, 95.26, 0.01
64.229, TAKEOFF, 19.0538, -16.0538, 3.7843, 0.300000, -0.642152, -0.000000, -0.000000, -0.150000, 0.04, 0.10, 95.25, 0.02
64.532, TAKEOFF, 20.1895, -17.1895, 0.9187, 0.300000, -0.687580, -0.000000, -0.000000, -0.150000, 0.05, 0.09, 95.27, 0.03
64.816, TAKEOFF, 20.2160, -17.2160, 0.4066, 0.300000, -0.688640, -0.000000, -0.000000, -0.150000, 0.04, 0.08, 95.27, -0.01
65.110, TAKEOFF, 20.0375, -17.0375, -1.2751, 0.300000, -0.681498, -0.000000, 0.000000, -0.150000, 0.04, 0.06, 95.27, -0.03
65.396, TAKEOFF, 19.9176, -16.9176, -1.7399, 0.300000, -0.676705, -0.000000, 0.000000, -0.150000, 0.04, 0.06, 95.27, 0.04
65.681, TAKEOFF, 17.9190, -14.9190, -5.4022, 0.300000, -0.596760, -0.000000, 0.000000, -0.150000, 0.03, 0.05, 95.28, 0.06
65.982, TAKEOFF, 17.5324, -14.5324, -5.8672, 0.300000, -0.581297, -0.000000, 0.000000, -0.150000, 0.03, 0.05, 95.28, 0.02
66.265, TAKEOFF, 13.1288, -10.1288, -9.7588, 0.300000, -0.405150, -0.000000, 0.000000, -0.150000, 0.05, 0.03, 95.29, -0.00
66.557, TAKEOFF, 12.4647, -9.4647, -10.2229, 0.300000, -0.378587, -0.000000, 0.000000, -0.150000, 0.04, 0.04, 95.29, -0.03
66.864, TAKEOFF, 6.2091, -3.2091, -13.8713, 0.521636, -0.128364, -0.000000, 0.000000, -0.150000, 0.03, 0.03, 95.28, 0.01
67.168, TAKEOFF, 5.2836, -2.2836, -14.3343, 0.558657, -0.091343, -0.000000, 0.000000, -0.150000, 0.03, 0.03, 95.28, -0.00
67.464, TAKEOFF, -1.5334, 4.5334, -0.4404, 0.831336, 0.181336, 0.000000, 0.000000, 0.150000, 0.04, 0.03, 95.27, 0.02
67.760, TAKEOFF, -1.5694, 4.5694, -0.4449, 0.832778, 0.182778, 0.000000, 0.000000, 0.150000, 0.04, 0.03, 95.27, 0.02
68.052, TAKEOFF, -1.5999, 4.5999, -0.4018, 0.833998, 0.183998, 0.000000, 0.000000, 0.150000, 0.03, 0.01, 95.25, 0.00
68.362, TAKEOFF, -1.5851, 4.5851, -0.3911, 0.833404, 0.183404, 0.000000, 0.000000, 0.150000, 0.03, 0.02, 95.22, -0.00
68.653, TAKEOFF, -1.4359, 4.4359, -0.3101, 0.827436, 0.177436, 0.000000, 0.000000, 0.150000, 0.03, 0.02, 95.23, 0.02
68.945, TAKEOFF, -1.2621, 4.2621, -0.2332, 0.820484, 0.170484, 0.000000, 0.000000, 0.150000, 0.03, 0.02, 95.26, 0.03
69.245, TAKEOFF, -1.2404, 4.2404, -0.2245, 0.819615, 0.169615, 0.000000, 0.000000, 0.150000, 0.03, 0.02, 95.25, -0.01
69.559, TAKEOFF, -1.0171, 4.0171, 0.4520, 0.810684, 0.160684, 0.000000, -0.000000, 0.150000, 0.03, 0.08, 95.24, -0.01
69.849, TAKEOFF, -0.9508, 3.9508, 0.6128, 0.808033, 0.158033, 0.000000, -0.000000, 0.150000, 0.02, 0.09, 95.24, 0.06
70.145, TAKEOFF, 0.0158, 2.9842, 1.9776, 0.769367, 0.119367, 0.000000, -0.000000, 0.150000, -0.00, 0.15, 95.27, -0.01
70.445, TAKEOFF, 0.1798, 2.8202, 2.1410, 0.762807, 0.112807, 0.000000, -0.000000, 0.150000, -0.01, 0.15, 95.28, 0.04
70.759, TAKEOFF, 1.9378, 1.0622, 3.4576, 0.692487, 0.042487, 0.000000, -0.000000, 0.150000, 0.02, 0.18, 95.22, -0.03
71.052, TAKEOFF, 2.1910, 0.8090, 3.6014, 0.682361, 0.032361, 0.000000, -0.000000, 0.150000, 0.03, 0.18, 95.20, 0.00
71.346, TAKEOFF, 4.6436, -1.6436, 4.7725, 0.584258, -0.065742, -0.000000, -0.000000, -0.150000, 0.03, 0.18, 95.17, 0.04
71.635, TAKEOFF, 4.9758, -1.9758, 4.9029, 0.570969, -0.079031, -0.000000, -0.000000, -0.150000, 0.03, 0.17, 95.18, 0.04
71.928, TAKEOFF, 8.0513, -5.0513, 5.9247, 0.447948, -0.202052, -0.000000, -0.000000, -0.150000, 0.02, 0.15, 95.22, 0.06
72.231, TAKEOFF, 8.4513, -5.4513, 6.0016, 0.431946, -0.218054, -0.000000, -0.000000, -0.150000, 0.02, 0.15, 95.23, 0.04
72.520, TAKEOFF, 11.9135, -8.9135, 6.4664, 0.300000, -0.356539, -0.000000, -0.000000, -0.150000, 0.03, 0.15, 95.23, -0.04
72.812, TAKEOFF, 12.3375, -9.3375, 6.4591, 0.300000, -0.373499, -0.000000, -0.000000, -0.150000, 0.03, 0.16, 95.22, -0.06
73.098, TAKEOFF, 15.7300, -12.7300, 5.9865, 0.300000, -0.509201, -0.000000, -0.000000, -0.150000, 0.04, 0.14, 95.17, 0.02
73.413, TAKEOFF, 16.1096, -13.1096, 5.8263, 0.300000, -0.524383, -0.000000, -0.000000, -0.150000, 0.05, 0.14, 95.16, -0.07
73.712, TAKEOFF, 18.6309, -15.6309, 4.2816, 0.300000, -0.625237, -0.000000, -0.000000, -0.150000, 0.05, 0.16, 95.11, 0.00
74.001, TAKEOFF, 18.8868, -15.8868, 3.9917, 0.300000, -0.635473, -0.000000, -0.000000, -0.150000, 0.05, 0.15, 95.10, -0.00
74.296, TAKEOFF, 20.1378, -17.1378, 1.1069, 0.300000, -0.685514, -0.000000, -0.000000, -0.150000, 0.06, 0.13, 95.07, -0.00
74.607, TAKEOFF, 20.1752, -17.1752, 0.6702, 0.300000, -0.687010, -0.000000, -0.000000, -0.150000, 0.06, 0.13, 95.07, -0.03
74.899, TAKEOFF, 19.4053, -16.4053, -2.9877, 0.300000, -0.656213, -0.000000, 0.000000, -0.150000, 0.05, 0.09, 95.08, -0.01
75.183, TAKEOFF, 19.1726, -16.1726, -3.4532, 0.300000, -0.646905, -0.000000, 0.000000, -0.150000, 0.05, 0.08, 95.08, 0.02
75.475, TAKEOFF, 16.0510, -13.0510, -7.3505, 0.300000, -0.522042, -0.000000, 0.000000, -0.150000, 0.05, 0.07, 95.08, 0.02
75.763, TAKEOFF, 15.5394, -12.5394, -7.8153, 0.300000, -0.501576, -0.000000, 0.000000, -0.150000, 0.05, 0.07, 95.09, -0.02
76.064, TAKEOFF, 14.9982, -11.9982, -8.2799, 0.300000, -0.479928, -0.000000, 0.000000, -0.150000, 0.05, 0.07, 95.09, -0.02
76.351, TAKEOFF, 9.7062, -6.7062, -11.9341, 0.381753, -0.268247, -0.000000, 0.000000, -0.150000, 0.06, 0.06, 95.11, -0.02
76.635, TAKEOFF, 8.9040, -5.9040, -12.3976, 0.413840, -0.236160, -0.000000, 0.000000, -0.150000, 0.06, 0.06, 95.12, 0.01
76.925, TAKEOFF, 1.0313, 1.9687, -16.2753, 0.728747, 0.078747, 0.000000, 0.000000, 0.150000, 0.06, 0.06, 95.14, -0.04
77.229, TAKEOFF, -0.0467, 3.0467, -16.7378, 0.771867, 0.121867, 0.000000, 0.000000, 0.150000, 0.06, 0.06, 95.14, -0.00
77.527, TAKEOFF, -1.6126, 4.6126, -0.4435, 0.834505, 0.184505, 0.000000, 0.000000, 0.150000, 0.06, 0.06, 95.18, 0.00
77.829, TAKEOFF, -1.6131, 4.6131, -0.4368, 0.834523, 0.184523, 0.000000, 0.000000, 0.150000, 0.06, 0.07, 95.18, -0.03
78.128, TAKEOFF, -1.5066, 4.5066, -0.3589, 0.830264, 0.180264, 0.000000, 0.000000, 0.150000, 0.05, 0.08, 95.10, 0.01
78.443, TAKEOFF, -1.3532, 4.3532, -0.2837, 0.824126, 0.174126, 0.000000, 0.000000, 0.150000, 0.06, 0.08, 95.12, -0.01
78.735, TAKEOFF, -1.3319, 4.3319, -0.2742, 0.823277, 0.173277, 0.000000, 0.000000, 0.150000, 0.06, 0.08, 95.14, -0.04
79.030, TAKEOFF, -1.1821, 4.1821, -0.2085, 0.817286, 0.167286, 0.000000, 0.000000, 0.150000, 0.05, 0.12, 95.15, 0.06
79.329, TAKEOFF, -1.1599, 4.1599, -0.1378, 0.816397, 0.166397, 0.000000, 0.000000, 0.150000, 0.05, 0.14, 95.14, 0.01
79.645, TAKEOFF, -0.7648, 3.7648, 0.8687, 0.800591, 0.150591, 0.000000, -0.000000, 0.150000, 0.04, 0.21, 95.17, -0.01
79.945, TAKEOFF, -0.6589, 3.6589, 1.0536, 0.796356, 0.146356, 0.000000, -0.000000, 0.150000, 0.04, 0.22, 95.17, -0.05
80.247, TAKEOFF, 0.5125, 2.4875, 2.3786, 0.749501, 0.099501, 0.000000, -0.000000, 0.150000, 0.04, 0.22, 95.14, 0.01
80.545, TAKEOFF, 0.7229, 2.2771, 2.5485, 0.741083, 0.091083, 0.000000, -0.000000, 0.150000, 0.05, 0.21, 95.12, 0.05
80.862, TAKEOFF, 2.6127, 0.3873, 3.7547, 0.665492, 0.015492, 0.000000, -0.000000, 0.150000, 0.06, 0.20, 95.02, -0.02
81.162, TAKEOFF, 2.9166, 0.0834, 3.9092, 0.653336, 0.003336, 0.000000, -0.000000, 0.150000, 0.06, 0.20, 95.02, -0.06
81.462, TAKEOFF, 5.6754, -2.6754, 5.0928, 0.542986, -0.107014, -0.000000, -0.000000, -0.150000, 0.05, 0.17, 95.22, -0.01
81.759, TAKEOFF, 6.0255, -3.0255, 5.2039, 0.528981, -0.121019, -0.000000, -0.000000, -0.150000, 0.04, 0.17, 95.22, 0.01
82.051, TAKEOFF, 9.2019, -6.2019, 6.0599, 0.401923, -0.248077, -0.000000, -0.000000, -0.150000, 0.04, 0.14, 95.21, -0.02
82.361, TAKEOFF, 9.6060, -6.6060, 6.0982, 0.385760, -0.264240, -0.000000, -0.000000, -0.150000, 0.03, 0.14, 95.22, 0.01
82.649, TAKEOFF, 13.0293, -10.0293, 6.2865, 0.300000, -0.401171, -0.000000, -0.000000, -0.150000, 0.01, 0.11, 95.31, 0.03
82.945, TAKEOFF, 13.4369, -10.4369, 6.2161, 0.300000, -0.417475, -0.000000, -0.000000, -0.150000, 0.01, 0.12, 95.31, -0.02
83.241, TAKEOFF, 14.8625, -11.8625, 5.9081, 0.300000, -0.474499, -0.000000, -0.000000, -0.150000, 0.01, 0.14, 95.34, 0.02
83.551, TAKEOFF, 15.2397, -12.2397, 5.8086, 0.300000, -0.489587, -0.000000, -0.000000, -0.150000, 0.01, 0.14, 95.35, -0.00
83.844, TAKEOFF, 18.0137, -15.0137, 4.3355, 0.300000, -0.600549, -0.000000, -0.000000, -0.150000, 0.01, 0.18, 95.35, -0.01
84.129, TAKEOFF, 18.2758, -15.2758, 4.0858, 0.300000, -0.611034, -0.000000, -0.000000, -0.150000, 0.01, 0.19, 95.34, 0.01
84.418, TAKEOFF, 19.7395, -16.7395, -0.5366, 0.300000, -0.669578, -0.000000, 0.000000, -0.150000, 0.01, 0.16, 95.32, -0.03
84.727, TAKEOFF, 19.6690, -16.6690, -0.9961, 0.300000, -0.666759, -0.000000, 0.000000, -0.150000, 0.02, 0.15, 95.32, 0.01
85.015, TAKEOFF, 17.8764, -14.8764, -4.8931, 0.300000, -0.595057, -0.000000, 0.000000, -0.150000, 0.03, 0.12, 95.31, 0.02
85.304, TAKEOFF, 17.5203, -14.5203, -5.3591, 0.300000, -0.580813, -0.000000, 0.000000, -0.150000, 0.03, 0.12, 95.31, -0.02
85.595, TAKEOFF, 15.9787, -12.9787, -7.0469, 0.300000, -0.519146, -0.000000, 0.000000, -0.150000, 0.03, 0.11, 95.31, 0.03
85.885, TAKEOFF, 15.4847, -12.4847, -7.5123, 0.300000, -0.499389, -0.000000, 0.000000, -0.150000, 0.03, 0.11, 95.31, -0.02
86.195, TAKEOFF, 10.5758, -7.5758, -11.1692, 0.346968, -0.303032, -0.000000, 0.000000, -0.150000, 0.02, 0.11, 95.28, -0.01
86.482, TAKEOFF, 9.8229, -6.8229, -11.6327, 0.377086, -0.272914, -0.000000, 0.000000, -0.150000, 0.02, 0.10, 95.28, -0.02
86.776, TAKEOFF, 2.8641, 0.1359, -15.2792, 0.655436, 0.005436, -0.000000, 0.000000, -0.110027, 0.04, 0.10, 95.30, -0.02
87.064, TAKEOFF, 1.8490, 1.1510, -15.7421, 0.696041, 0.046041, 0.000000, 0.000000, 0.150000, 0.04, 0.10, 95.29, 0.00
87.370, TAKEOFF, -1.6698, 4.6698, -0.4559, 0.836791, 0.186791, 0.000000, 0.000000, 0.150000, 0.04, 0.09, 95.30, 0.01
87.665, TAKEOFF, -1.6807, 4.6807, -0.4521, 0.837227, 0.187227, 0.000000, 0.000000, 0.150000, 0.04, 0.09, 95.30, -0.03
87.962, TAKEOFF, -1.6102, 4.6102, -0.3798, 0.834409, 0.184409, 0.000000, 0.000000, 0.150000, 0.03, 0.08, 95.31, 0.00
88.262, TAKEOFF, -1.5931, 4.5931, -0.3700, 0.833722, 0.183722, 0.000000, 0.000000, 0.150000, 0.03, 0.08, 95.29, -0.00
88.576, TAKEOFF, -1.3554, 4.3554, -0.2578, 0.824217, 0.174217, 0.000000, 0.000000, 0.150000, 0.01, 0.09, 95.18, -0.04
88.873, TAKEOFF, -1.3361, 4.3361, -0.2497, 0.823445, 0.173445, 0.000000, 0.000000, 0.150000, 0.01, 0.09, 95.17, 0.00
89.168, TAKEOFF, -1.3145, 4.3145, -0.2409, 0.822578, 0.172578, 0.000000, 0.000000, 0.150000, -0.00, 0.09, 95.15, 0.02
89.463, TAKEOFF, -1.1774, 4.1774, -0.1525, 0.817094, 0.167094, 0.000000, 0.000000, 0.150000, -0.00, 0.09, 95.15, -0.02
89.779, TAKEOFF, -1.1535, 4.1535, 0.0082, 0.816139, 0.166139, 0.000000, -0.000000, 0.150000, 0.00, 0.10, 95.16, 0.05
90.078, TAKEOFF, -0.5124, 3.5124, 1.4128, 0.790498, 0.140498, 0.000000, -0.000000, 0.150000, 0.02, 0.18, 95.16, 0.01
90.380, TAKEOFF, -0.3853, 3.3853, 1.5771, 0.785413, 0.135413, 0.000000, -0.000000, 0.150000, 0.02, 0.19, 95.16, 0.02
90.679, TAKEOFF, 1.0796, 1.9204, 2.9436, 0.726814, 0.076814, 0.000000, -0.000000, 0.150000, 0.02, 0.22, 95.14, -0.02
90.995, TAKEOFF, 1.3014, 1.6986, 3.0934, 0.717943, 0.067943, 0.000000, -0.000000, 0.150000, 0.02, 0.23, 95.14, -0.00
91.296, TAKEOFF, 3.5048, -0.5048, 4.3160, 0.629806, -0.020194, -0.000000, -0.000000, -0.001838, 0.02, 0.21, 95.10, 0.00
91.597, TAKEOFF, 3.8084, -0.8084, 4.4590, 0.617665, -0.032335, -0.000000, -0.000000, -0.150000, 0.02, 0.21, 95.10, 0.00
91.896, TAKEOFF, 6.6779, -3.6779, 5.6068, 0.502886, -0.147114, -0.000000, -0.000000, -0.150000, 0.02, 0.21, 95.09, -0.00
92.207, TAKEOFF, 7.0591, -4.0591, 5.7390, 0.487636, -0.162364, -0.000000, -0.000000, -0.150000, 0.02, 0.21, 95.09, 0.03
92.497, TAKEOFF, 10.5418, -7.5418, 6.6576, 0.348327, -0.301673, -0.000000, -0.000000, -0.150000, 0.03, 0.18, 95.03, -0.02
92.780, TAKEOFF, 10.9842, -7.9842, 6.7427, 0.330632, -0.319368, -0.000000, -0.000000, -0.150000, 0.03, 0.18, 95.02, 0.04
93.077, TAKEOFF, 15.0457, -12.0457, 7.0427, 0.300000, -0.481827, -0.000000, -0.000000, -0.150000, 0.02, 0.18, 95.07, 0.02
93.363, TAKEOFF, 15.5598, -12.5598, 7.0271, 0.300000, -0.502390, -0.000000, -0.000000, -0.150000, 0.02, 0.18, 95.06, 0.01
93.666, TAKEOFF, 19.1640, -16.1640, 6.3198, 0.300000, -0.646558, -0.000000, -0.000000, -0.150000, 0.04, 0.18, 94.95, 0.04
93.955, TAKEOFF, 19.6094, -16.6094, 6.1541, 0.300000, -0.664375, -0.000000, -0.000000, -0.150000, 0.04, 0.18, 94.95, 0.05
94.245, TAKEOFF, 22.3777, -19.3777, 4.2717, 0.300000, -0.775108, -0.000000, -0.000000, -0.150000, 0.04, 0.17, 94.98, -0.01
94.531, TAKEOFF, 22.6604, -19.6604, 3.9395, 0.300000, -0.786418, -0.000000, -0.000000, -0.150000, 0.04, 0.18, 94.99, 0.04
94.845, TAKEOFF, 23.8387, -20.8387, 1.0553, 0.300000, -0.833547, -0.000000, -0.000000, -0.150000, 0.03, 0.17, 95.02, -0.02
95.132, TAKEOFF, 23.8710, -20.8710, 0.6155, 0.300000, -0.834839, -0.000000, -0.000000, -0.150000, 0.03, 0.16, 95.02, -0.02
